					
					
<L1>愛麗絲</L1> 由 尋找 水源 來 開始 他 的 搜尋	So, Alice begins her search by looking for water.				
<N1></N1> 由 尋找 水源 來 開始 他 的 搜尋	So, Alice begins her search by looking for water.				
FALSE					
					
響中 間 嗰 位 係 <L1>阿根廷</L1> 研究 員   佢 記 錄 咗 依 塊 地   點樣 因為 人 減少 羊 嘅 數 目 而 變 差	The man in the middle is an Argentinian researcher, and he has documented the steady decline of that land over the years as they kept reducing sheep numbers.				
響中 間 嗰 位 係 <N1></N1> 研究 員   佢 記 錄 咗 依 塊 地   點樣 因為 人 減少 羊 嘅 數 目 而 變 差	The man in the middle is an Argentinian researcher, and he has documented the steady decline of that land over the years as they kept reducing sheep numbers.				
FALSE					
					
不過 我 哋 遇過 最差 嘅 地方   響 好多年 之前 嘅 津 巴布 韋   我 當時 用 五英 <L1>鎊</L1> 打 賭   響 一百里 範圍 內無人 可以 搵 到 一條 <L2>草</L2>	But many years ago, we took the worst land in Zimbabwe, where I offered a £5 note in a hundred-mile drive if somebody could find one grass in a hundred-mile drive, and on that, we trebled the stocking rate, the number of animals, in the first year with no feeding, just by the movement, mimicking nature, and using a sigmoid curve, that principle.	牧草 禾本科植物 草 青草			
不過 我 哋 遇過 最差 嘅 地方   響 好多年 之前 嘅 津 巴布 韋   我 當時 用 五英 <N1></N1> 打 賭   響 一百里 範圍 內無人 可以 搵 到 一條 <N2></N2>	But many years ago, we took the worst land in Zimbabwe, where I offered a £5 note in a hundred-mile drive if somebody could find one grass in a hundred-mile drive, and on that, we trebled the stocking rate, the number of animals, in the first year with no feeding, just by the movement, mimicking nature, and using a sigmoid curve, that principle.				
FALSE					
					
<L1>彼得</L1> : 我常 在 麵 包店 裝飾 蛋糕	I used to decorate the cakes down at the bakery.				
<N1></N1> : 我常 在 麵 包店 裝飾 蛋糕	I used to decorate the cakes down at the bakery.				
FALSE					
					
這只 不過 是 連接 <L1>布朗</L1> 司和布 魯克納 兩地 而已	It just connects two other... the cross Bronx and the Bruckner				
這只 不過 是 連接 <N1></N1> 司和布 魯克納 兩地 而已	It just connects two other... the cross Bronx and the Bruckner				
FALSE					
					
我 做 <L1>廣告</L1> 設計 出身	I come out of the advertising and design business.				
我 做 <N1></N1> 設計 出身	I come out of the advertising and design business.				
FALSE					
					
我 哋 同 <L1>哈佛</L1> 商學院 合作 嗰 時   有個 方案 係 關於 最低 還款額	Working with the Harvard Business School, you'll see this example when you talk about minimum payment:				
我 哋 同 <N1></N1> 商學院 合作 嗰 時   有個 方案 係 關於 最低 還款額	Working with the Harvard Business School, you'll see this example when you talk about minimum payment:				
FALSE					
					
最後仲要 畀 成   99   蚊   1   毫   7   <L1>仙</L1>	How about that?				
最後仲要 畀 成   99   蚊   1   毫   7   <N1></N1>	How about that?				
FALSE					
					
其實 <L1>進化</L1> 真 係 同 我 哋 開 咗 個 大 玩 嘅 玩笑   我 哋 始終 冇 辦法 自己 研究 返 自己 嘅 大 腦	It's actually a kind of cruel trick of evolution that we simply don't have a brain that seems to be wired well enough to understand itself.				
其實 <N1></N1> 真 係 同 我 哋 開 咗 個 大 玩 嘅 玩笑   我 哋 始終 冇 辦法 自己 研究 返 自己 嘅 大 腦	It's actually a kind of cruel trick of evolution that we simply don't have a brain that seems to be wired well enough to understand itself.				
FALSE					
					
我 亦 都 去 咗 <L1>塞拉利昂</L1>   有 一 晚個 首相 經過 呢 條村	I went to Sierra Leone, and there was this minister driving down in the dead of night -- comes across this village.				
我 亦 都 去 咗 <N1></N1>   有 一 晚個 首相 經過 呢 條村	I went to Sierra Leone, and there was this minister driving down in the dead of night -- comes across this village.				
FALSE					
					
也许 你 还 乐在其中   这 也 <L1>挺</L1> 好	Maybe you like being Ulam. (thats fine)				
也许 你 还 乐在其中   这 也 <N1></N1> 好	Maybe you like being Ulam. (thats fine)				
FALSE					
					
如 法国   <L1>意大利</L1>   波斯   中国   或许 还有 其它 的 国家   所以   很 有 可能 就 有人 这么 做 了	France, Italy, Persia, China and probably other places too so it's possible someone did.				
如 法国   <N1></N1>   波斯   中国   或许 还有 其它 的 国家   所以   很 有 可能 就 有人 这么 做 了	France, Italy, Persia, China and probably other places too so it's possible someone did.				
FALSE					
					
佢 地 帶 百分之六十 至 八十 嘅 <L1>晚餐</L1> 返 屋企	They came home with 60 to 80 percent of the evening meal.				
佢 地 帶 百分之六十 至 八十 嘅 <N1></N1> 返 屋企	They came home with 60 to 80 percent of the evening meal.				
FALSE					
					
呢 啲 作品 好似 打開 咗 新 嘅 視 野   引領 <L1>藝術</L1> 轉型	It seemed to open up new perspectives, and therein lay the paradigm shift.				
呢 啲 作品 好似 打開 咗 新 嘅 視 野   引領 <N1></N1> 轉型	It seemed to open up new perspectives, and therein lay the paradigm shift.				
FALSE					
					
第一 個 要 俾 你 哋 睇 唧 喺   我策 劃唧   第一 <L1>屆</L1> 唔 著褲 坐地 鐵	So the first project we're going to take a look at is the very first No Pants Subway Ride.				
第一 個 要 俾 你 哋 睇 唧 喺   我策 劃唧   第一 <N1></N1> 唔 著褲 坐地 鐵	So the first project we're going to take a look at is the very first No Pants Subway Ride.				
FALSE					
					
其實 今日 係 密芝 根州   同亞利 <L1>桑拿</L1> 州 嘅 投票 日	And as a matter of fact, Michigan and Arizona are voting today.				
其實 今日 係 密芝 根州   同亞利 <N1></N1> 州 嘅 投票 日	And as a matter of fact, Michigan and Arizona are voting today.				
FALSE					
					
第一 係 因為 係 我 成長 過程 中 一直 冇 接觸 任何 <L1>宗教</L1> .	The first was that I grew up with no religion at all.				
第一 係 因為 係 我 成長 過程 中 一直 冇 接觸 任何 <N1></N1> .	The first was that I grew up with no religion at all.				
FALSE					
					
還有 , 你 不 可以 忽略 不 <L1>理性</L1> 的 事情 .	Also, thou shalt not disregard the irrational.				
還有 , 你 不 可以 忽略 不 <N1></N1> 的 事情 .	Also, thou shalt not disregard the irrational.				
FALSE					
					
<L1>莫斯科</L1> 國際 商業 中心	Moscow international business center -				
<N1></N1> 國際 商業 中心	Moscow international business center -				
FALSE					
					
根據 行政法 20 條與 17 條   罰款 五百 <L1>盧布</L1>	Law 20 17 of administrative codex RF 500 rubles penalty				
根據 行政法 20 條與 17 條   罰款 五百 <N1></N1>	Law 20 17 of administrative codex RF 500 rubles penalty				
FALSE					
					
